,custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,favday,city
23680,STL66V,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,9,100.0,22.22222222,31.02,0.0,1,0,0,Wednesday,DEL
23681,9A8EWZ,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,11,9.090909091,9.090909091,31.02,0.0,1,0,0,Monday,DEL
23682,832FVP,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,15,26.66666667,13.33333333,40.02,0.0,1,0,0,Friday,BOM
23683,59W2BT,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,9,44.44444444,11.11111111,31.02,0.0,1,0,0,Monday,MAA
23684,KNCZ3S,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,11,0.0,0.0,35.02,0.0,1,0,0,Wednesday,DEL
23685,36T86Y,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,11,0.0,0.0,35.02,0.0,1,0,0,Monday,MAA
23686,X78MTF,1,2014-01-03,2014-01-06 00:00:00,2014-01-20 00:00:00,12,33.33333333,16.66666667,33.66,0.142857143,1,1,0,Tuesday,BOM
23687,56NWJS,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,11,45.45454545,27.27272727,40.02,0.0,1,0,0,Monday,DEL
23688,6K9Y9W,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,10,70.0,10.0,40.02,0.0,1,0,0,Wednesday,BOM
23689,6GRJLL,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,9,100.0,33.33333333,29.02,0.0,1,0,0,Monday,DEL
23690,PS56M6,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,9,88.88888889,22.22222222,40.0,0.0,1,0,0,Tuesday,MAA
23691,6F754H,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,11,36.36363636,9.090909091,40.0,0.0,1,0,0,Tuesday,MAA
23692,RV2Y7U,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,9,88.88888889,11.11111111,40.02,0.0,1,0,0,Monday,BOM
23693,5VHEBL,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,12,41.66666667,8.333333333,29.0,0.0,1,0,0,Friday,MAA
23694,QUU5R6,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,11,36.36363636,0.0,29.0,0.0,1,0,0,Tuesday,MAA
23695,CX6P4N,1,2014-01-03,2014-01-03 00:00:00,2014-01-20 00:00:00,13,100.0,30.76923077,41.43,0.176470588,1,0,0,Tuesday,MAA
23696,YFXL5R,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,10,70.0,20.0,40.0,0.0,1,1,0,Saturday,BLR
23697,KB8LD4,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,11,0.0,0.0,35.0,0.0,1,0,0,Friday,BLR
23698,Q2UM82,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,8,75.0,50.0,40.02,0.0,1,0,0,Tuesday,BOM
23699,WYDDEF,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,9,88.88888889,11.11111111,40.02,0.0,1,0,0,Tuesday,BOM
23700,KYCGH6,1,2013-08-23,2013-09-02 00:00:00,2014-01-16 00:00:00,12,83.33333333,0.0,92.65,0.044117647,1,0,1,Saturday,BLR
23701,2HDAYS,1,2014-01-03,2014-01-15 00:00:00,2014-01-16 00:00:00,10,90.0,10.0,29.79,2.0,1,0,0,Thursday,BLR
23702,EMD3E6,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,10,80.0,30.0,40.02,0.0,1,1,0,Thursday,DEL
23703,JLKL7F,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,12,83.33333333,0.0,67.38,0.0,1,0,1,Tuesday,MAA
23704,5VW4B2,1,2014-01-03,2014-01-03 00:00:00,2014-01-03 00:00:00,12,41.66666667,16.66666667,40.02,0.0,1,0,0,Monday,BOM
23705,CN7463,1,2014-01-07,2014-01-07 00:00:00,2014-01-07 00:00:00,12,83.33333333,41.66666667,73.75,0.0,1,0,0,Thursday,BOM
23706,DDQTE7,1,2013-12-09,2014-01-04 00:00:00,2014-01-04 00:00:00,11,45.45454545,18.18181818,50.37,0.0,1,0,0,Tuesday,BLR
23707,JNHMWM,1,2013-12-03,2014-01-04 00:00:00,2014-01-04 00:00:00,11,18.18181818,9.090909091,70.41,0.0,1,0,0,Tuesday,MAA
23708,64SJ8B,1,2014-01-04,2014-01-09 00:00:00,2014-01-09 00:00:00,10,70.0,20.0,88.53,0.0,1,0,0,Friday,DEL
23709,9JLVS9,1,2013-12-17,2014-01-04 00:00:00,2014-01-04 00:00:00,24,62.5,12.5,122.64,0.0,1,1,0,Tuesday,DEL
23710,C72AHQ,0,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,5,80.0,0.0,40.02,0.0,1,0,0,Wednesday,DEL
23711,AJR7AD,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,72.72727273,18.18181818,52.53,0.0,1,0,0,Monday,DEL
23712,7YVNJF,1,2013-12-08,2014-01-04 00:00:00,2014-01-04 00:00:00,9,100.0,55.55555556,40.0,0.0,1,0,0,Thursday,MAA
23713,3V274G,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,10,70.0,40.0,96.23,0.0,1,0,0,Monday,MAA
23714,8J8272,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,9,88.88888889,22.22222222,29.0,0.0,1,0,0,Tuesday,MAA
23715,A7RJPA,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,9.090909091,9.090909091,35.0,0.0,1,0,0,Monday,MAA
23716,KVZGJF,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,9.090909091,9.090909091,29.0,0.0,1,0,0,Friday,MAA
23717,288ZJJ,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,10,80.0,10.0,35.0,0.0,1,0,0,Monday,MAA
23718,B34S2T,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,0.0,0.0,29.0,0.0,1,0,0,Monday,MAA
23719,WJVTSD,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,13,46.15384615,15.38461538,40.02,0.0,1,1,0,Monday,DEL
23720,85LRFW,1,2014-01-04,2014-01-13 00:00:00,2014-01-13 00:00:00,12,58.33333333,16.66666667,16.34,0.0,1,0,0,Wednesday,DEL
23721,VCGZSP,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,9,100.0,22.22222222,49.0,0.0,1,0,0,Monday,MAA
23722,S63M33,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,36.36363636,9.090909091,90.1,0.0,1,0,0,Saturday,BLR
23723,LZ76DZ,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,10,90.0,30.0,31.0,0.0,1,0,0,Friday,MAA
23724,E8A5JU,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,9,100.0,22.22222222,35.02,0.0,1,0,0,Monday,DEL
23725,M36T28,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,27.27272727,18.18181818,35.0,0.0,1,0,0,Monday,MAA
23726,6SNDH5,1,2014-01-04,2014-01-04 00:00:00,2014-01-15 00:00:00,14,14.28571429,0.0,86.06,0.181818182,1,0,1,Monday,MAA
23727,6TF4BE,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,63.63636364,9.090909091,49.16,0.0,1,0,0,Monday,MAA
23728,EDXBQU,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,13,53.84615385,15.38461538,31.0,0.0,1,0,0,Friday,MAA
23729,AZ8Q4V,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,45.45454545,0.0,40.02,0.0,1,0,0,Monday,BOM
23730,DVUNWY,1,2014-01-04,2014-01-04 00:00:00,2014-01-16 00:00:00,18,72.22222222,11.11111111,115.85,0.333333333,1,1,1,Friday,BOM
23731,BTMHV3,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,10,60.0,20.0,35.0,0.0,1,0,0,Monday,MAA
23732,LVU962,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,9.090909091,9.090909091,29.0,0.0,1,0,0,Tuesday,MAA
23733,7SVPEM,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,27.27272727,9.090909091,135.99,0.0,1,0,0,Monday,DEL
23734,Q78FV3,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,27.27272727,9.090909091,58.35,0.0,1,0,0,Monday,DEL
23735,6JW8N8,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,45.45454545,9.090909091,35.0,0.0,1,0,0,Tuesday,MAA
23736,M8YS8N,1,2014-01-04,2014-01-07 00:00:00,2014-01-07 00:00:00,13,100.0,23.07692308,31.0,0.0,1,0,0,Monday,MAA
23737,PE87JA,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,18.18181818,9.090909091,47.99,0.0,1,0,0,Tuesday,DEL
23738,3ERUL4,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,54.54545455,18.18181818,35.0,0.0,1,0,0,Monday,MAA
23739,8ALS8F,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,10,20.0,0.0,31.0,0.0,1,0,0,Saturday,BLR
23740,LTQDSC,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,9.090909091,0.0,47.2,0.0,1,0,0,Wednesday,BOM
23741,TJL8ZA,1,2014-01-04,2014-01-04 00:00:00,2014-01-16 00:00:00,8,50.0,12.5,94.7,0.166666667,1,0,1,Monday,MAA
23742,WC2TWV,1,2014-01-04,2014-01-04 00:00:00,2014-01-20 00:00:00,13,92.30769231,69.23076923,24.0,0.125,1,1,0,Tuesday,BOM
23743,RPE5GX,1,2014-01-02,2014-01-04 00:00:00,2014-01-12 00:00:00,13,100.0,38.46153846,109.3,0.25,1,0,1,Wednesday,BOM
23744,U756D5,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,9,77.77777778,44.44444444,31.0,0.0,1,0,0,Friday,MAA
23745,5ZBJG7,1,2014-01-04,2014-01-15 00:00:00,2014-01-15 00:00:00,10,20.0,0.0,52.79,0.0,1,0,0,Friday,DEL
23746,XFFYSN,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,10,90.0,10.0,40.02,0.0,1,0,0,Monday,MAA
23747,5CUQMC,1,2014-01-04,2014-01-16 00:00:00,2014-01-16 00:00:00,10,100.0,70.0,67.99,0.0,1,0,0,Friday,BOM
23748,3UH3DQ,1,2014-01-04,2014-01-12 00:00:00,2014-01-12 00:00:00,11,90.90909091,54.54545455,59.51,0.0,1,1,0,Monday,BLR
23749,2UVKSQ,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,6,50.0,16.66666667,40.0,0.0,1,0,0,Tuesday,MAA
23750,5YHQVH,1,2014-01-04,2014-01-19 00:00:00,2014-01-19 00:00:00,4,100.0,25.0,60.44,0.0,1,1,0,Friday,BOM
23751,XE57G7,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,12,41.66666667,16.66666667,40.02,0.0,1,1,0,Monday,BOM
23752,2937MJ,1,2014-01-04,2014-01-04 00:00:00,2014-01-04 00:00:00,11,63.63636364,18.18181818,40.02,0.0,1,1,0,Monday,DEL
23753,DMRLRV,1,2014-01-04,2014-01-04 00:00:00,2014-01-19 00:00:00,16,18.75,6.25,37.94,0.2,1,1,0,Monday,DEL
23754,ZNKP8G,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,10,60.0,10.0,76.25,0.0,1,0,0,Monday,MAA
23755,2DJFDX,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,10,30.0,10.0,40.02,0.0,1,1,0,Monday,BOM
23756,R4K27P,1,2014-01-05,2014-01-05 00:00:00,2014-01-12 00:00:00,17,47.05882353,17.64705882,36.92,0.428571429,1,1,0,Monday,DEL
23757,8HUYMC,1,2014-01-02,2014-01-05 00:00:00,2014-01-05 00:00:00,12,58.33333333,16.66666667,56.48,0.0,1,0,1,Monday,BLR
23758,G88WTU,1,2014-01-05,2014-01-07 00:00:00,2014-01-14 00:00:00,12,25.0,8.333333333,55.97,0.285714286,1,1,0,Wednesday,DEL
23759,TS7QGR,1,2013-12-13,2014-01-08 00:00:00,2014-01-08 00:00:00,7,85.71428571,14.28571429,53.02,0.0,1,0,0,Wednesday,BOM
23760,C2TGW9,1,2014-01-03,2014-01-05 00:00:00,2014-01-05 00:00:00,10,60.0,0.0,40.02,0.0,1,0,0,Tuesday,BOM
23761,LJASTZ,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,8,50.0,12.5,40.02,0.0,1,0,0,Monday,DEL
23762,3YGF4F,1,2014-01-05,2014-01-05 00:00:00,2014-01-14 00:00:00,19,73.68421053,42.10526316,92.89,0.333333333,1,1,0,Monday,DEL
23763,JR2VNL,1,2014-01-05,2014-01-05 00:00:00,2014-01-12 00:00:00,12,91.66666667,0.0,54.2,0.285714286,1,0,0,Wednesday,DEL
23764,E522D9,1,2014-01-05,2014-01-05 00:00:00,2014-01-12 00:00:00,13,38.46153846,0.0,95.46,0.285714286,1,0,0,Monday,MAA
23765,WZW2EN,1,2014-01-05,2014-01-05 00:00:00,2014-01-18 00:00:00,10,100.0,30.0,72.02,0.153846154,1,0,0,Tuesday,MAA
23766,E5GAHH,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,9,77.77777778,44.44444444,62.3,0.0,1,0,0,Thursday,BOM
23767,5J3VA3,1,2014-01-05,2014-01-06 00:00:00,2014-01-12 00:00:00,13,100.0,7.692307692,68.67,0.333333333,1,0,0,Tuesday,BLR
23768,C7JE6F,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,9,77.77777778,0.0,40.0,0.0,1,1,1,Monday,MAA
23769,Z3NHZP,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,9,33.33333333,0.0,119.71,0.0,1,0,0,Monday,MAA
23770,JAQRX3,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,8,100.0,12.5,50.28,0.0,1,0,0,Monday,MAA
23771,SW6QM3,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,9,100.0,66.66666667,40.02,0.0,1,1,0,Monday,BOM
23772,3WZNPZ,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,4,25.0,25.0,40.02,0.0,1,0,0,Tuesday,BOM
23773,DTR78V,1,2014-01-05,2014-01-09 00:00:00,2014-01-09 00:00:00,4,25.0,25.0,56.25,0.0,1,0,0,Wednesday,MAA
23774,L32UB3,1,2014-01-05,2014-01-06 00:00:00,2014-01-06 00:00:00,8,12.5,12.5,41.46,0.0,1,0,0,Tuesday,BOM
23775,G8BMR3,1,2014-01-01,2014-01-05 00:00:00,2014-01-05 00:00:00,9,22.22222222,11.11111111,25.0,0.0,1,0,0,Tuesday,MAA
23776,2U22RY,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,9,0.0,0.0,52.2,0.0,1,0,0,Tuesday,BOM
23777,PW7LRP,0,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,6,100.0,16.66666667,40.02,0.0,1,1,0,Friday,BOM
23778,QSQ9YH,1,2014-01-04,2014-01-05 00:00:00,2014-01-05 00:00:00,8,100.0,12.5,59.81,0.0,1,0,0,Tuesday,DEL
23779,LRG5C8,1,2014-01-05,2014-01-16 00:00:00,2014-01-16 00:00:00,3,100.0,0.0,40.02,0.0,1,1,0,Tuesday,BOM
23780,SLLE93,1,2014-01-05,2014-01-12 00:00:00,2014-01-12 00:00:00,13,30.76923077,15.38461538,44.79,0.0,1,0,0,Monday,BLR
23781,TNT4AX,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,9,55.55555556,0.0,84.29,0.0,1,0,0,Monday,DEL
23782,NMTNR2,1,2011-03-14,2011-04-22 00:00:00,2013-05-05 00:00:00,3,0.0,0.0,86.83,0.017473118,0,0,0,Monday,DEL
23783,JA8L8Y,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,8,75.0,37.5,40.02,0.0,1,1,0,Friday,BOM
23784,KUNDZU,1,2014-01-05,2014-01-06 00:00:00,2014-01-06 00:00:00,10,60.0,20.0,368.17,0.0,1,0,0,Tuesday,BOM
23785,7HWA7H,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,9,0.0,0.0,51.33,0.0,1,0,0,Tuesday,BOM
23786,HW7XSZ,1,2014-01-05,2014-01-05 00:00:00,2014-01-05 00:00:00,8,75.0,37.5,40.02,0.0,1,1,0,Wednesday,DEL
23787,FG8PKY,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,33.33333333,0.0,40.02,0.0,1,1,0,Monday,BOM
23788,J6XXDN,1,2014-01-12,2014-01-12 00:00:00,2014-01-12 00:00:00,10,50.0,40.0,85.23,0.0,1,0,0,Tuesday,MAA
23789,PMN9LY,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,11,45.45454545,18.18181818,35.95,0.0,1,0,0,Tuesday,MAA
23790,WSTQTN,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,10,10.0,10.0,35.02,0.0,1,0,0,Saturday,MAA
23791,HXGPQC,1,2014-01-06,2014-01-06 00:00:00,2014-01-07 00:00:00,10,40.0,0.0,40.0,2.0,1,0,0,Tuesday,BOM
23792,MB9KRZ,1,2013-12-04,2014-01-17 00:00:00,2014-01-17 00:00:00,7,57.14285714,42.85714286,83.28,0.0,0,0,0,Monday,BOM
23793,H528UD,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,12,91.66666667,25.0,52.06,0.0,0,1,1,Tuesday,MAA
23794,J38Q4Q,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,55.55555556,11.11111111,40.0,0.0,1,0,0,Wednesday,MAA
23795,36CNM8,1,2014-01-06,2014-01-06 00:00:00,2014-01-16 00:00:00,13,84.61538462,46.15384615,40.71,0.2,1,0,0,Friday,MAA
23796,B62XB4,1,2014-01-06,2014-01-12 00:00:00,2014-01-12 00:00:00,9,88.88888889,33.33333333,25.62,0.0,1,0,0,Tuesday,MAA
23797,7N8SWQ,1,2013-12-16,2014-01-06 00:00:00,2014-01-06 00:00:00,11,100.0,27.27272727,46.94,0.0,1,1,1,Monday,MAA
23798,8V69UQ,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,55.55555556,11.11111111,35.0,0.0,1,0,0,Friday,MAA
23799,QMB26S,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,11,81.81818182,36.36363636,40.02,0.0,1,1,0,Tuesday,BOM
23800,63VRR5,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,22.22222222,0.0,40.0,0.0,1,1,0,Monday,MAA
23801,8P9Z8P,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,10,100.0,90.0,53.52,0.0,1,0,0,Friday,BOM
23802,XC5Y2D,0,2014-01-04,2014-01-06 00:00:00,2014-01-06 00:00:00,8,50.0,12.5,40.02,0.0,1,0,0,Friday,DEL
23803,AMVTKQ,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,22.22222222,11.11111111,35.0,0.0,1,0,0,Tuesday,MAA
23804,MTGWH5,1,2014-01-06,2014-01-06 00:00:00,2014-01-13 00:00:00,11,72.72727273,63.63636364,79.97,0.285714286,1,0,0,Tuesday,MAA
23805,ULKD25,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,66.66666667,22.22222222,35.0,0.0,1,0,0,Saturday,MAA
23806,QHG94P,1,2014-01-06,2014-01-06 00:00:00,2014-01-15 00:00:00,15,100.0,26.66666667,48.48,0.333333333,1,1,0,Wednesday,MAA
23807,FAHFGK,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,8,75.0,37.5,31.02,0.0,1,0,0,Friday,MAA
23808,WSGLRE,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,6,66.66666667,16.66666667,29.0,0.0,1,0,0,Tuesday,MAA
23809,44AKJC,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,11.11111111,0.0,35.0,0.0,1,0,0,Tuesday,MAA
23810,NUZHB7,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,0.0,0.0,35.0,0.0,1,0,0,Monday,MAA
23811,9GWTUN,1,2014-01-06,2014-01-10 00:00:00,2014-01-10 00:00:00,9,77.77777778,0.0,40.02,0.0,1,0,0,Tuesday,BOM
23812,V3S22Y,1,2013-11-12,2014-01-06 00:00:00,2014-01-06 00:00:00,10,40.0,20.0,113.69,0.0,1,1,0,Tuesday,BOM
23813,TSA5L8,1,2014-01-06,2014-01-07 00:00:00,2014-01-07 00:00:00,8,37.5,12.5,77.25,0.0,1,0,0,Wednesday,BOM
23814,XFT3H7,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,88.88888889,11.11111111,35.02,0.0,1,0,0,Friday,DEL
23815,AMDAML,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,0.0,0.0,35.02,0.0,1,0,0,Thursday,DEL
23816,C938JH,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,12,33.33333333,8.333333333,35.02,0.0,1,0,0,Monday,DEL
23817,9D9EWK,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,44.44444444,0.0,40.02,0.0,1,0,1,Wednesday,MAA
23818,ES6A7W,1,2014-01-06,2014-01-13 00:00:00,2014-01-13 00:00:00,7,14.28571429,14.28571429,40.0,0.0,1,1,0,Saturday,BLR
23819,TULN2H,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,8,75.0,25.0,38.13,0.0,1,0,0,Tuesday,BOM
23820,S96WPL,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,10,30.0,20.0,35.02,0.0,1,0,0,Monday,DEL
23821,VZMZA9,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,11.11111111,0.0,40.02,0.0,1,0,0,Wednesday,BOM
23822,GZAXWM,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,22.22222222,0.0,29.02,0.0,1,0,0,Thursday,DEL
23823,EYPRNM,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,4,75.0,25.0,35.0,0.0,1,0,0,Tuesday,BLR
23824,HKVPYB,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,12,66.66666667,50.0,35.02,0.0,1,0,0,Friday,DEL
23825,YPC39T,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,12,16.66666667,8.333333333,40.02,0.0,1,0,0,Friday,BOM
23826,ACC2PB,1,2014-01-06,2014-01-08 00:00:00,2014-01-08 00:00:00,9,55.55555556,11.11111111,67.92,0.0,1,0,0,Monday,BLR
23827,FDBHPB,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,33.33333333,22.22222222,35.02,0.0,1,0,0,Wednesday,DEL
23828,DHKW4E,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,12,66.66666667,8.333333333,35.02,0.0,1,0,0,Monday,DEL
23829,FJ6WDK,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,22.22222222,0.0,154.31,0.0,1,0,0,Tuesday,MAA
23830,DSSCWM,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,55.55555556,11.11111111,35.0,0.0,1,0,0,Monday,BLR
23831,ZEKD5Q,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,0.0,0.0,31.02,0.0,1,0,0,Monday,DEL
23832,NNFU4M,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,8,87.5,37.5,35.0,0.0,1,0,0,Tuesday,BLR
23833,Q3VTKJ,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,22.22222222,22.22222222,57.22,0.0,1,1,0,Thursday,BOM
23834,LU7S24,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,8,75.0,12.5,31.0,0.0,1,0,0,Tuesday,BLR
23835,V6GPB8,1,2014-01-06,2014-01-06 00:00:00,2014-01-12 00:00:00,10,50.0,0.0,24.98,0.333333333,1,0,0,Tuesday,BLR
23836,YMNEQZ,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,8,37.5,0.0,35.0,0.0,1,0,0,Tuesday,BLR
23837,ZS4Q67,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,33.33333333,0.0,35.0,0.0,1,0,0,Tuesday,BLR
23838,XZWZK6,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,8,100.0,25.0,35.0,0.0,1,0,0,Tuesday,BLR
23839,RMJGQC,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,4,0.0,0.0,31.0,0.0,1,0,0,Thursday,BLR
23840,TVN8FC,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,8,37.5,0.0,35.0,0.0,1,0,0,Thursday,BLR
23841,HKSUAQ,1,2014-01-06,2014-01-06 00:00:00,2014-01-15 00:00:00,10,20.0,10.0,62.31,0.222222222,1,0,0,Tuesday,BLR
23842,ESUSLN,1,2014-01-06,2014-01-12 00:00:00,2014-01-12 00:00:00,12,83.33333333,33.33333333,91.58,0.0,1,1,0,Thursday,BOM
23843,KWC43Q,1,2014-01-06,2014-01-06 00:00:00,2014-01-13 00:00:00,11,81.81818182,9.090909091,35.14,0.285714286,1,0,0,Tuesday,BLR
23844,6CFPY5,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,7,85.71428571,0.0,31.0,0.0,1,0,0,Thursday,BLR
23845,DPPHXK,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,7,100.0,28.57142857,35.0,0.0,1,0,0,Thursday,BLR
23846,9R6PAP,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,33.33333333,0.0,40.02,0.0,1,0,0,Tuesday,BOM
23847,C56JLL,1,2014-01-06,2014-01-06 00:00:00,2014-01-15 00:00:00,12,58.33333333,16.66666667,123.41,0.222222222,1,0,0,Tuesday,DEL
23848,5TB87P,1,2014-01-06,2014-01-06 00:00:00,2014-01-15 00:00:00,12,83.33333333,50.0,54.05,0.222222222,1,0,1,Friday,BLR
23849,22PHWR,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,6,83.33333333,50.0,40.02,0.0,1,1,0,Monday,BOM
23850,67BT92,1,2014-01-06,2014-01-06 00:00:00,2014-01-14 00:00:00,12,75.0,16.66666667,60.56,0.25,1,1,0,Wednesday,BOM
23851,KDD38G,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,9,0.0,0.0,40.02,0.0,1,1,0,Thursday,BOM
23852,3DFGMW,1,2014-01-06,2014-01-07 00:00:00,2014-01-07 00:00:00,10,20.0,0.0,191.0,0.0,1,0,0,Wednesday,BOM
23853,TGYPF8,1,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,8,25.0,0.0,31.02,0.0,1,0,0,Friday,BOM
